3793,FEArGhaL Nolan,kERRY sTReNgTh UniT,F,1262,30-08-1984,false
3794,elLEN walsh,Kerry stRengTH unIt,F,501,22-12-1991,false
3795,jAMEs nOlan,WatErFord poWErlIfting,F,614,12-01-1996,true
3796,saoirse laRKiN,noRtHsiDe PoweR GyM,M,1042,20-11-1994,false
3797,ORNA MURRAy,beLfaSt irOn WoRks,F,1398,14-01-2001,false
3798,ainE CouGhLAN,dUBLIN mETro poWeR,F,721,05-05-1985,false
3799,eiMeAR OrouRke,coRk baRBEll assOCIATiOn,M,927,15-02-1988,false
3800,CoLM CoUghLAn,gAlWay iRoN leAGUe,M,525,20-10-1990,false
3801,KEVin DUNne,dUblIn CIty lIftING,F,1163,14-03-1990,false
3802,FIONa cOUGHlan,cORk StRenGTH And cONdiTIOnIng,F,624,21-05-1987,false
3803,ORlAIth lENehan,galWay ciTY poWER,F,992,03-06-1988,false
3804,eLlEn GALLAgHer,liMerIcK pOwErlIFTiNG,M,698,05-11-2003,false
3805,rOnaN fiNn,BELFaST IrON WOrKS,F,1231,13-07-1999,false
3806,AoIfe foLey,gaLWay CITy pOWER,M,528,11-10-1996,false
3807,CLOdaGH BrAdY,SOUtHSidE STREnGTH,F,1261,07-08-1987,false
3808,DEcLAn BradY,LEINsteR POwERHousE,M,647,31-03-1992,false
3809,KeelaN hIggInS,ConNaChT pOwERLIfTInG,M,509,01-07-1986,false
3810,ClodAGh oBrien,gaLWaY irON leAgUe,F,1307,11-09-1992,false
3811,GraInNe fOLey,galwAy cITY power,F,638,22-10-1995,false
3812,Shane HAyes,CaRlOw IRoN cluB,F,958,20-12-1987,false
3813,Declan oShEA,LeINStEr poweRHouSe,M,1221,21-03-1996,false
3814,tADhg keLLY,doNEGal powERliFTIng,M,1111,08-10-2007,false
3815,LEAH OdoNnelL,GaLWAy iron LeAGue,M,994,09-12-2001,false
3816,jamES BrAdy,WAtErford PowerLiFtinG,F,1289,04-07-1991,false
3817,rorY MCCArThy,waterForD poWERlIftinG,F,1237,01-01-1980,false
3818,aINE GALlaGHER,CORk STreNGtH aND cOnditIONing,F,1253,16-08-1996,false
3819,MAEVe QuINn,WEXForD WEiGhT clUB,F,621,07-02-1980,false
3820,rOnaN Hanley,GalwAY iROn LEaGue,M,932,03-02-1980,true
3821,EImEar wheLan,DublIN mEtRO pOwER,M,775,27-10-1987,false
3822,mAeve PoWer,donEgaL PowErlIftIng,F,894,19-12-1991,true
3823,laUrA brAdY,dUBlIn mETro poWeR,M,1335,24-04-1991,true
3824,DeCLaN rOChE,CoNNACHt poWerlIFTING,M,1204,30-04-1999,false
3825,ShAne hayes,cONnaChT PoWErliFtinG,M,1009,12-04-1998,true
3826,COnoR coRcORAN,limeRICK pOwErLiFtiNg,M,781,25-10-1982,false
3827,cIlLIAN rEIlly,DOnEgAl pOWErLIfTING,F,785,11-11-1986,false
3828,LIaM CASEy,ULsTEr StrENgth CLUB,M,1071,16-09-2000,false
3829,mArY mcCArThY,cArLOw Iron cluB,M,1027,06-04-1986,false
3830,siObhan baRretT,wexfORD WEIgHt cLUb,M,1373,17-04-2001,false
3831,RONan kAVanAgH,donegAl PoWerLifTIng,M,1018,20-01-1995,false
3832,CoLM byrNE,corK BaRBElL asSOcIAtiON,F,606,02-12-2002,false
3833,shANe BARRETt,GALway Iron leAGue,F,1307,25-05-1988,false
3834,nIamH MUrphy,ulStER STRENGTH cLUb,F,1369,24-10-2004,false
3835,liAm caSEy,DublIn MEtRo poWER,M,1147,07-08-2002,true
3836,elLEN finn,wATerFoRD pOWErLIFTIng,M,560,27-04-1999,false
3837,DeCLan ObrieN,WATERforD pOwERLIftIng,F,895,02-06-1989,false
3838,ROIsiN bARReTt,wexfoRd weiGHT cLUb,M,982,17-11-2005,false
3839,oisiN HogaN,Leinster poWeRhOUSe,F,622,27-01-1991,false
3840,SiUN CONNOLly,UlSTeR sTRENGth cLuB,F,1386,02-05-2002,false
3841,eDEl hAnLeY,duBlIN CiTy LiFTing,F,1198,02-06-1994,false
3842,Edel Doyle,dOneGAL powERlIFTIng,F,751,10-01-2003,false
3843,pAtrIcK kavANaGh,wATErforD pOWERlIfTiNG,F,937,30-05-1993,false
3844,AOiFe RAfTER,Munster BArBeLl,F,867,13-08-2003,false
3845,siNEAD GormAn,duBLin CITY LIfTInG,M,598,22-02-1995,false
3846,daRrAGh NOLAn,Cork BARBEll ASsOcIAtION,M,1276,14-07-1998,false
3847,ORnA foLEy,WaTerFoRd POWErLifting,M,1033,30-10-1993,true
3848,emmA oSHeA,sOuTHSIde sTRenGTh,F,1219,22-07-1998,true
3849,cilLIan ObrieN,WAteRFoRd POWeRlIftiNg,F,845,19-09-1992,false
3850,CoLM DunnE,gaLway iRON LeaGuE,F,904,13-11-1994,false
3851,pADraiG qUinn,CorK strEngTH AND CondITIOniNG,M,582,28-05-1981,false
3852,ROisin POwEr,corK bArBeLl aSSocIATioN,F,534,10-10-1999,false
3853,AoiFE GorMAN,dUbLin baRBeLL CLuB,M,593,17-05-1989,false
3854,ORLaIth ward,corK BarBEll aSsoCiation,M,649,09-09-2000,false
3855,CoNOr FiNn,LeINSTeR pOwerhOUSe,F,1105,04-09-2004,false
3856,FiONa LarkIN,DUBLIN CITy LIFTiNg,F,948,20-03-1995,true
3857,clODagH MURRay,wEXFOrd weIGHT clUb,F,489,29-06-1996,false
3858,sInEad hAnlEY,cOrK bArBElL aSSocIatiOn,M,1366,04-08-1986,false
3859,Mary mCCartHy,corK bARbell aSSoCIATIon,M,1191,22-12-1996,false
3860,DEIrdRE fITZGEraLD,DUBlin BArBEll CLuB,F,634,19-10-2007,false
3861,emMa kElLy,waterFORd PoWErLIFtING,M,732,07-11-1986,false
3862,siUN hOGAN,gALway ciTy PowER,M,576,10-04-2000,true
3863,EMMa osullIvAn,MUNster baRBELl,F,711,24-04-1981,true
3864,fIONA oBRIEn,KeRrY STrEnGth uNit,F,597,18-11-1987,false
3865,maEve oBrieN,dUBLIn City LIFTiNg,F,659,11-10-1998,false
3866,niAMH HAyes,SouTHsIde sTReNgTH,F,1396,27-05-2006,false
3867,aoife FINn,BELfaSt irON WORKS,M,612,12-11-1997,false
3868,gRAINnE oSHEA,cORk streNgTh and cOndITionInG,F,1037,17-03-2006,false
3869,OrNA RAfTer,cArlOW irOn ClUb,F,912,21-10-1998,false
3870,cLoDaGH LarKIN,NOrthSiDE poWer GYM,M,826,24-02-1987,false
3871,tADhG hEaly,kERrY StreNgth UNIT,M,959,18-08-1997,false
3872,alaN FoLey,wEXFOrd wEigHt cLUb,F,1309,18-09-1983,false
3873,rORY HiGGINs,DubLIN BARBelL CLuB,M,627,23-12-2006,false
3874,MAeVe cASeY,galwAy cItY powER,F,1268,21-08-1981,false
3875,cIAn cArroll,soutHsIDe STrENGth,F,1212,27-04-1999,false
3876,NiaMH mURPHy,galWAY iROn LeAGUE,F,1318,28-10-2002,false
3877,sIoBhan lEneHaN,SouTHsiDe sTreNGTH,F,831,02-08-2005,false
3878,pADRAIg CORcoraN,CaRlOw IrON cLuB,M,593,30-12-1998,false
3879,TOmas LeNEHan,sOUTHsidE StreNGTH,F,1396,06-02-1999,false
3880,aLAN haNLey,northSIdE poWEr Gym,M,1060,16-11-2000,false
3881,maEvE HeaLy,COnnacht pOweRLIFTing,F,768,30-06-1991,false
3882,TomAs gAlLagHER,cORk sTREngTh ANd COndITIOnIng,F,733,21-04-1984,false
3883,lAurA BrADY,bElfaST irON wOrKs,F,876,07-12-1992,false
3884,MAevE dOYLE,beLFaST IRon WorkS,M,801,02-01-2005,false
3885,CoLM HigGInS,WaTErfOrd poWeRLIftInG,F,1384,14-02-1987,false
3886,niaMH muRRaY,LIMErIcK poWeRLiftiNg,M,697,05-07-2006,false
3887,ALaN cONNOlly,cOnnaChT POwERlIFtINg,F,597,11-02-1982,false
3888,Rory mccArtHy,SouthsIDe sTReNGTh,M,870,25-08-1983,false
3889,orlaItH kaVanaGh,DuBLIn cItY LIFtING,M,904,21-08-1995,false
3890,DArragh LEneHaN,dUBLin citY LIftING,M,795,19-03-1985,false
3891,mAEVE keaNe,DoNEgaL PoweRlifTInG,F,1295,18-11-1992,false
3892,ROIsIn mUrPhy,dUBliN barbeLL cLUb,F,1230,12-10-1980,false
3893,OisiN KEane,WAteRFORd PoWErliFTIng,F,1118,22-11-1994,false
3894,mIChEAL kAVaNagh,LEINstEr PowERHoUse,M,610,27-02-1990,false
3895,CillIAn leneHaN,dUBlIn bARbelL cLub,M,870,17-07-1999,false
3896,LeAh OSulliVaN,KeRrY STrengTH uNIT,F,623,24-11-1991,false
3897,BrENdAN Murphy,NOrthSIde poWer gym,F,638,12-02-1994,true
3898,JAmEs NOlan,Carlow irON CLUb,M,963,11-04-2005,false
3899,orna WARD,CaRLOw irON cluB,F,857,17-04-2001,false
3900,tADHg CasEy,Cork barbeLL aSSocIatION,M,939,29-09-2005,true
3901,eimEAr BarRett,galWay cIty PowER,F,726,01-06-1997,false
3902,LeaH OsUllIVAn,lImericK POWerLIfTInG,M,689,11-06-1991,false
3903,EdeL FiTzGeRald,DUBLIn bArBelL CLUb,M,517,18-03-1996,false
3904,AiNE higgiNs,cONnaCHT poWErLiFting,M,1338,28-10-2001,false
3905,RoRY OshEA,beLFast IrOn WoRks,M,884,05-08-2004,false
3906,AiNe OsUlLivAN,CarLOw iRON cLUb,M,810,16-10-1997,true
3907,SIoBHAN POweR,Cork STREngth ANd ConditIonIng,F,838,26-03-1981,false
3908,breNdaN pOWER,dONeGAl pOWerlIFtiNg,F,967,05-12-1988,false
3909,KEELan HAnlEy,KERRy StRengTh UNiT,M,1350,26-01-1982,true
3910,keVin DUNne,WexFOrD weIgHt clUb,M,920,27-03-2003,false
3911,orLAitH HOgaN,GaLwAY CIty powER,F,1173,01-06-1994,false
3912,TomAS NOlaN,doneGAL POWERlIFtiNG,M,664,13-06-1988,false
3913,MiCheAl FInN,gAlWAY iROn lEAgUe,M,742,21-07-1996,false
3914,gRainNe mcCArthY,cOnNAChT PowERLiftiNg,F,1215,02-04-1995,false
3915,sean GALlAGHer,COrK BArbeLL aSSOciatION,F,681,03-11-1993,true
3916,MaRY wHELan,GAlWay cITY PoWer,M,1284,21-09-1999,false
3917,ORLAiTh dUfFY,cARLOW IrON cLub,M,1046,21-12-1996,false
3918,oRlaITH CorcoraN,dUbLIn MEtRo poweR,M,491,16-05-1989,true
3919,RonAn KavANAgh,ULStEr StrengTh cLuB,F,1217,11-06-1994,false
3920,liaM WalSH,WATerFoRD pOWerLifTInG,F,1192,28-12-2005,false
3921,keeLAn wAlsH,cArLow IROn ClUb,F,1046,31-07-2007,false
3922,lAurA murRay,mUNSTEr BArBEll,M,688,27-05-1983,false
3923,maEVe mURPHy,DUblIN MEtRO poWEr,M,1128,26-01-2004,false
3924,Declan QuINn,UlstEr strEnGtH cluB,F,555,07-07-1993,true
3925,EdEL WaLsh,doNEGAL pOWERLifTInG,F,863,07-08-1982,true
3926,dARRagh RAfTER,lIMERiCK POwerLiftiNG,M,643,26-08-1980,false
3927,conOr fINn,NORThSIde pOWer GYM,F,527,04-12-1996,false
3928,SiOBHaN odonneLl,weXford weight cLUB,F,697,25-10-2007,false
3929,AoIFe KeLLeher,dubLIn CiTy LIFting,M,1273,19-02-1999,false
3930,ORNA NOlAn,UlSter strength cLuB,F,1126,05-07-1994,false
3931,NiAMh BReNNan,duBLIn BARBELL cLuB,M,1064,06-07-1996,false
3932,EmmA HAyes,DUbLin bARBell Club,F,885,11-11-1986,true
3933,EogHaN MoLLoY,dOnEgAL PowERlIftiNg,M,1382,21-07-1992,false
3934,SIuN WarD,WateRFoRd PoWerLiFTING,M,688,11-01-2007,true
3935,RonAn bRENNaN,CORk STreNGtH anD coNDITIOning,M,1327,08-08-1981,false
3936,Sean OSHeA,wAterFoRd POWeRLIfTING,M,998,13-08-1986,false
3937,NiAMh MCcARtHy,lEiNStEr POwERhouSe,M,1236,13-04-1981,false
3938,Ide MccarTHY,DUbLiN ciTY LiftInG,M,930,17-03-1982,false
3939,GrAINNe LEnEHan,bELfAsT IrOn worKs,F,1172,01-07-1987,false
3940,eMMa haYes,LEINSteR PoweRHoUSe,M,831,07-02-1982,false
3941,SaOIRsE osulLiVan,cORK STRenGtH AND CONdItiONiNG,F,642,03-11-1991,false
3942,saoirSe WHeLAn,KerRY sTReNgtH uNIt,M,1249,15-09-1997,false
3943,CILlIAN hIggiNs,dubliN METrO POwER,M,1363,25-05-1992,true
3944,SiobhAN gallagHEr,dubLiN metrO pOwer,M,1173,20-04-1991,true
3945,ORna BARreTt,kERrY stRenGTH uNIt,M,747,11-01-2001,true
3946,patRICK MOllOY,CORK BarBelL AsSOCIatiON,F,1146,12-08-1988,false
3947,orLaITH BYrNE,corK barBEll ASsOCIATIon,M,528,10-08-1995,false
3948,taDHG HIGGins,soUThsiDe sTrENGTH,M,749,18-02-1989,true
3949,AlAn OBrien,KERry sTreNgtH unIt,M,904,22-11-1997,false
3950,fioNa FITZGeRalD,ULstER sTrENgth clUB,M,972,06-01-1997,false
3951,Mary ocOnNoR,duBLIn MEtRO POWeR,M,1049,09-09-2003,false
3952,DEiRDRe leNeHAn,DublIN metRo poweR,M,874,12-12-2001,false
3953,eoGHaN mUrrAy,dublIn BARbELl clUb,F,1225,13-03-1989,false
3954,leAH KAvaNaGh,GALway ciTy POwEr,F,1387,01-04-1985,false
3955,oRNA coughLAN,SOUtHsiDE sTREngTh,M,903,14-08-1982,false
3956,gRAInnE Finn,LeInsTer powERHOUSE,M,1254,16-05-1980,false
3957,EdeL pOwEr,DUBLin City LIFtiNg,F,586,15-10-1980,false
3958,tAdhg WhElan,cOnnACht PoWerLiftING,F,1019,15-01-1993,false
3959,FIoNA kElly,CArLow IrOn clUB,M,525,02-04-2006,false
3960,dEClan cArroll,norThsIDe POWer GYM,F,1114,12-07-2004,false
3961,ELlen ODOnnElL,DUBLIn barBeLl CLub,F,637,05-06-1983,true
3962,CONoR finN,WaTeRfoRd powERliftING,F,745,16-01-1989,false
3963,FiOnA HANlEy,soUThSide StrengtH,M,645,07-12-1996,false
3964,ORnA hIgginS,wExfOrD weIght CLub,M,565,15-11-1997,false
3965,FIOnA osheA,carLOW irON cLUB,F,512,01-01-1989,false
3966,OrnA RoChe,wEXFoRd weIgHt CLUb,F,750,29-05-2006,false
3967,ROrY OCONnor,MunSTER baRBeLL,M,828,20-05-1992,false
3968,tomaS Walsh,noRtHSIdE poWEr gyM,M,736,08-05-1986,true
3969,OrNa mCcARtHY,nOrTHSide pOWER Gym,M,668,25-05-2004,false
3970,OISiN whELAN,GAlwAy cITy poweR,F,691,06-07-1984,false
3971,niaMH FiNn,caRloW irON club,M,777,08-07-1996,false
3972,tADHG whELaN,BeLFAST IrON WORKs,M,944,14-08-1999,false
3973,LAUra osuLliVAN,mUNSteR BaRBELl,M,510,20-03-1982,false
3974,SiobhAn finN,cORk BArbElL ASSOcIATION,F,537,22-05-1980,false
3975,brEnDaN kElLy,WateRFORD POweRLIFTINg,F,904,19-02-2002,false
3976,ShaNE POwER,watERFord POwERlIFtiNg,F,1042,09-10-1983,false
3977,rOIsiN bRAdY,mUNsTeR baRbell,F,1236,13-12-1996,false
3978,AOiFe odOnnell,SouThsidE StReNGTh,F,713,25-06-1982,false
3979,orlaiTH MuRphY,doNEgaL POWerLIfTiNG,F,959,09-04-1992,false
3980,Mary LENEhaN,DubLin bArBell CLub,F,1252,15-05-1980,false
3981,Maeve LarkIN,lEiNSTer POwERhOuSe,F,786,04-11-1999,true
3982,lIAM POwer,CoRK sTreNgtH AND cONdItIoning,M,843,12-08-1984,false
3983,PAtrIck keanE,cork sTREngth AnD condITIoNinG,F,850,19-02-1993,false
3984,MaRY MURpHy,COnnAChT poWERLiftiNg,M,641,08-02-1990,true
3985,kEviN mURRay,beLFAST Iron WoRkS,F,573,16-03-1988,false
3986,DeClan quINn,cARLOW irOn CLUb,F,954,04-09-1998,false
3987,tOmas osuLLIVaN,kErRY sTRenGTH uNit,M,504,22-10-1991,false
3988,cOlm hEAlY,norThsIDe POWer gYm,F,576,17-12-1995,false
3989,ShanE fOley,BELFAst IRON woRkS,M,622,14-06-1984,false
3990,tOMAs ryaN,galWay city POWER,M,899,01-11-1999,false
3991,rONan LYnCh,uLSTer STrEnGTH club,F,929,31-07-1986,false
3992,niAmH raFTer,galWaY Iron LEaGue,F,1007,30-04-1985,true
3993,GrAInnE COugHlAN,wEXfOrD wEight clUb,M,598,06-12-2003,true
3994,Rory mUrRAY,WateRForD POWErLIfTINg,F,526,26-02-2005,false
3995,cILliAN mUrray,DUBLin barBELL clUB,M,719,18-07-1999,false
3996,sInEaD mURrAy,connachT PoWerliFtIng,M,1358,25-03-1984,false
3997,cOnOR RYan,dOneGAl PowErLifTinG,F,509,30-11-1990,false
3998,cian ByrnE,Cork BARbell ASsOciatIOn,F,804,09-06-2006,false
3999,Liam KELLEhEr,galWaY IrON LeAGue,M,1291,02-10-1982,false
4000,saOIRse mCCARThy,DUbLIN ciTy lIFTIng,M,800,11-02-1984,false
4001,DecLan fINn,COnNaChT PoWERLifTIng,M,742,23-07-1984,false
4002,maeve KELLeHer,cOnnAChT PoWERLIFtING,M,1351,13-05-2007,false
4003,LEaH MCGratH,liMEricK pOWeRlIFtinG,F,989,24-08-1985,false
4004,TADHg MURphy,uLsTER stRenGTH cluB,F,1116,11-12-1979,true
4005,cIllian bYRnE,BelfAst iRON wOrKs,F,1247,25-12-1992,false
4006,AoIFe wheLAn,DUblIn meTRO pOweR,F,852,08-09-1991,true
4007,Rory poWER,nortHsIde POwER GYm,F,864,30-04-2006,false
4008,Tadhg rAFteR,ulSTeR sTreNgtH cLuB,F,1214,02-08-2001,false
4009,CIlLiAN heAly,SOuTHSide streNgTh,F,1260,03-08-2007,false
4010,RORy FInn,COnnaCHt POwERlIFTiNG,F,1388,14-10-1984,false
4011,idE obRIeN,donEgal pOwErlIftinG,F,1354,11-04-1996,false
4012,MaEVE OConnor,BElFASt iRON Works,M,964,19-09-1980,false
4013,SIobhan caseY,DOneGAl poweRLiFtING,M,567,29-05-1983,false
4014,AlAN mURraY,doNegaL PowErlIftiNg,F,757,08-09-1982,false
4015,pADRaiG MoLLoy,BeLFasT IrOn wOrKs,M,664,17-01-2001,false
4016,eImEAr GALlAGheR,BeLFast irOn works,M,1241,04-10-2005,true
4017,Emma KEane,conNacHt POWeRLifTiNg,F,562,14-02-1986,false
4018,cIAN WalSh,DubLIN mETro PowER,F,554,31-07-1984,false
4019,rory bReNNAn,coNnaCHt PoweRLIFTING,F,588,25-06-1995,false
4020,Rory CAsey,ulster StrENgtH clUB,M,1380,05-09-2002,false
4021,jAMEs FINn,wAteRFOrD POWeRlIFtINg,M,521,03-03-1999,false
4022,micheAL HaYES,BeLfast IROn WOrKs,M,709,10-08-1989,false
4023,KEVIn MURPHy,keRRy sTreNGTh Unit,F,689,11-03-2004,false
4024,LIam kELleheR,SouThsIde STRenGTH,M,1303,31-05-2002,true
4025,BrENdaN bRENNAn,beLFaST iron WorKS,M,1363,05-11-2001,false
4026,EDeL Casey,CArloW iRoN CluB,M,1000,03-11-2001,false
4027,GRAiNnE WheLAn,WEXfORD WEigHt CLub,M,475,11-03-1991,false
4028,fIona orOURke,dUBLiN cIty lIfTIng,M,1337,31-05-1998,true
4029,aoiFe KellEHeR,CoRK bARbEll AssOCiaTIOn,M,726,20-07-1998,false
4030,CIlliaN ORoURkE,DUBLiN BaRBElL cLUb,M,1244,29-10-2004,false
4031,RoISIN mCcARTHY,cOrK BArbeLl aSsOciATIOn,F,1064,07-06-2005,false
4032,MicHEal DoyLE,NOrtHSiDe PoWeR gYM,F,727,13-08-1987,true
4033,rOnaN LARkiN,kerRY StreNGTh unIT,F,1113,29-05-1984,true
4034,brENDAn MCCaRtHY,CoRk stREnGTh aND cOndItIOniNG,M,560,13-09-1983,false
4035,BREnDAN wArD,gaLwAY iROn LEAGUE,M,493,02-02-1989,false
4036,laURa murpHY,cONNaChT pOweRlIFtINg,F,665,20-07-1983,false
4037,Kevin KeLLEHeR,WEXForD WeIGhT club,M,689,19-07-2007,false
4038,lEaH OBrien,leiNSTeR POWErhOuSe,M,791,22-01-1983,true
4039,jaMES BrENNAN,beLfAST Iron WoRKS,F,1131,10-11-1981,false
4040,edel ObrieN,CoNNaCht pOwerliFTING,F,902,04-01-1989,false
4041,LIAM dUnNE,conNacHt poWErliFTIng,F,1071,06-10-2006,true
4042,GRAINnE ROCHe,KeRRY stRengTh unit,M,963,11-11-2000,false
4043,orna Oconnor,NOrtHSIdE PoWEr GyM,M,534,04-04-1995,false
4044,laURA keaNE,lEInSteR POwERHoUSe,M,716,24-04-1992,false
4045,SinEAD ROcHe,WaterFOrd PoWerliftiNg,M,811,11-09-2001,false
4046,NiAmh OconnoR,DonEgAL POwERliFTING,F,571,06-08-1986,false
4047,SAoIrSe RoChE,nORThSiDe pOWER GYm,M,1269,28-11-1998,false
4048,rOISIn fOLEY,CArLoW iRoN cluB,F,926,25-04-2004,false
4049,LAUrA fiTZGERaLd,keRrY sTReNgtH uNIT,M,1372,01-05-2002,false
4050,KEELaN nolan,dUBLiN metrO Power,F,1256,14-11-1998,true
4051,orNA ryaN,DOnEGaL pOwERLiFTIng,F,509,03-11-1989,false
4052,MICHeAL KEaNe,duBLin MetRO POwER,M,560,06-11-1983,true
4053,PAdRaIg cOugHlaN,SOUtHsIDE STreNGTh,M,1149,13-12-2000,false
4054,SaoiRSe heaLY,duBliN BarBELl CluB,F,1267,01-07-1994,true
4055,alaN WHelAn,dUBLin baRBeLL cLUb,M,1082,05-10-1981,false
4056,jAMES LArKIn,CoNNacht pOWerlIftIng,F,972,04-08-1987,true
4057,SAOIRse GoRmaN,sOutHsIde strEngtH,F,988,06-03-1998,false
4058,oRNa Murray,DoNEGaL pOWerLifting,M,1194,27-04-1989,true
4059,BrENdAn dufFy,gAlWaY CITy power,M,595,06-11-1999,false
4060,niamH BRady,WATeRFOrd POwERLiFTING,M,555,08-12-1994,false
4061,RONan bReNNAn,SOUThSiDE sTrengTh,M,959,05-11-1982,false
4062,DeclAN mUrRaY,dubLin bARbELL clUb,F,1298,05-12-1981,false
4063,aIne oSulLIvan,dubliN City liFtING,M,956,02-12-2002,false
4064,leah BRady,waTERfoRd POwERLIFTing,F,613,15-04-1996,false
4065,FiOna MccArtHY,mUNStEr bArbelL,M,1346,31-07-1997,false
4066,MicheAL bYRne,limERiCk PoweRliFTINg,M,1029,23-06-1988,false
4067,CoNOR foLEy,WATErFORD PoWErLifTIng,M,1066,17-02-1988,true
4068,sHanE waLsH,WATErFORD POWerLiFTing,M,1197,25-02-2002,false
4069,KEELan OcONnOr,soUTHSIdE StREngTh,M,723,10-06-1990,true
4070,TaDHG raFTeR,DuBLin City LIfTinG,M,1115,20-09-1989,true
4071,mAEvE fOley,GaLWaY IRon lEaguE,M,696,26-04-1980,false
4072,clOdAgH CaSEY,CarLow iRon cLub,F,1040,09-08-1998,false
4073,mAry osULLiVan,DONEGAl pOWERliftINg,M,565,10-07-1982,false
4074,AOiFe fiTzgERaLD,CoNnACHt PowErlifTinG,F,1101,13-12-1999,false
4075,MARy FitZGERaLD,cARLoW IroN CLuB,M,1068,04-06-2002,true
4076,james RYAN,bElfasT IRon WoRKS,F,1027,08-04-1981,false
4077,GRAINnE hIggiNS,GalWay cItY PoWeR,F,906,18-09-1984,true
4078,conOr rOChe,CorK BarBelL asSOCiatiON,M,1013,23-04-1981,false
4079,ROnAn ROcHe,Cork BarbeLL ASsOcIAtiOn,F,1124,19-08-2000,false
4080,rONaN Finn,dUBliN BaRbELL ClUb,M,767,15-05-1983,false
4081,LeaH oBrIEn,ulsTer STReNGth ClUb,M,728,16-02-2006,false
4082,micHEal oRoUrKE,wexFoRD WeighT clUb,F,1126,01-03-1994,true
4083,gRAInNE hOGan,LEiNSTeR PowERHousE,M,629,09-08-2003,false
4084,ciLlIaN cORCoRaN,cOnnacHT poWerliFTing,M,1286,15-11-1988,false
4085,AlaN muRRay,kerRy strenGTH Unit,M,1362,24-09-1994,false
4086,MAry mccaRThy,DuBLIN barbEll cluB,M,1148,08-06-1985,false
4087,dEIRdRE HAyes,dublIn BarbeLL CluB,F,756,07-07-1996,false
4088,SinEAd hIGGInS,kerRy strENGth unIT,M,737,23-03-1995,false
4089,cOLm rEIlLY,wAteRFoRd poWeRlIFtInG,M,994,13-08-1988,false
4090,TomAS FItZgeRaLD,leiNstEr POWERHoUSE,F,1080,02-10-1984,true
4091,CillIAN PoweR,UlSteR STrEnGth clUB,M,1149,26-03-1994,false
4092,sioBHAN wALSh,belfAsT irOn WOrKs,F,735,11-02-1981,false
4093,cONor LynCh,northsIdE pOWer gyM,F,1053,05-09-1992,false
4094,elleN waLsH,CONnAcHt PoWERLiFTIng,F,1258,05-02-1991,false
4095,AoifE hOGaN,waTERFOrD pOwErlIFtING,M,601,08-03-1990,false
4096,orlaIth carROLL,DoNEgAL poWeRlifTING,M,1366,29-06-1985,false
4097,CILlIAN NolaN,caRlOW IROn cLUb,F,497,17-01-1985,false
4098,eLlEn REILLY,MuNsTeR bArbeLL,F,522,19-08-2000,false
4099,tADhg wARD,CORk barbelL ASsociAtIon,F,540,05-02-1983,false
4100,AinE COUgHLan,galWAY IRon lEagUE,F,1259,29-10-2005,false
4101,KEVin RAfTer,wATeRFord PoweRLiFTiNG,F,595,03-01-2000,true
4102,IDe bARreTt,galWay CiTy PowER,M,702,07-09-1994,false
4103,paDrAIg McGRAth,dUBLiN BaRBElL cluB,M,1381,22-12-2000,false
4104,rOnaN HOGaN,COnnacHT pOWerLIFtiNG,F,1344,14-06-1984,true
4105,mArY cORCoRAN,kerrY stReNgth uNiT,M,674,03-06-2003,false
4106,JaMeS GALLAgheR,NorTHside PoweR gym,M,1141,16-02-1992,false
4107,lauRA REIlLY,cARLOW iRon clUb,M,1138,30-04-1995,false
4108,EMmA REIlLy,noRtHsIdE PoWeR gYM,M,1261,10-12-2005,false
4109,SHanE COugHlAN,dUbLiN BARBELl CLub,F,1292,17-11-1986,false
4110,pADRaig moLloY,sOutHSide stREnGth,F,528,26-07-1980,true
4111,SHane MCCaRtHY,WAtERfORD POwerLiFtING,M,1006,19-02-1987,false
4112,pAtrIcK nOlAn,cARLoW iRoN ClUb,F,938,17-12-1989,true
4113,kEvIn ward,MUnSTer bARbELl,F,1128,30-06-2002,true
4114,jameS BrADY,GaLway iRoN league,M,1066,06-01-1980,false
4115,SAOIRse RafTEr,CoRk stREngth And CondITIOniNG,M,908,27-04-1992,true
4116,TaDhG WArD,ulSTeR StrengTH CluB,F,514,07-01-1982,false
4117,niAMH HAYES,soUTHsIDE sTrengTH,M,1324,30-05-1981,false
4118,gRaiNNE quInN,CORk sTrENGtH aNd cONDITIoNIng,F,1272,22-07-1982,false
4119,OrlaitH RaFter,coNNAcHT PoWeRliFTiNg,M,1371,20-01-2004,true
4120,NIamh HAyes,muNStER bARBELl,F,1141,11-07-1997,false
4121,EoghAN OdonNeLl,WeXFoRd WEight club,F,596,29-10-1985,false
4122,bREnDaN KElLY,LImerick pOwerLifTINg,M,636,12-05-2006,true
4123,NIaMh WALsh,MuNstER bARbelL,M,1113,09-09-1990,false
4124,FEARghal lARkiN,COnNACht POwErliFtInG,F,666,23-07-2005,false
4125,EmMa FOLeY,LEINstER powERHOUse,M,1319,18-09-1991,false
4126,BREnDan WaRd,wAterFoRd pOwERLiFtInG,F,1012,12-09-1980,false
4127,sAoIrse DUfFY,dUBLIn BarBEll CLuB,F,1102,06-01-2004,false
4128,Niamh hogan,uLSTeR sTreNgtH Club,M,909,30-05-1989,true
4129,CIllian RoCHe,dOnEGal pOWerlIfTING,M,975,29-04-1997,false
